7.57510729614e+00 4.34387755102e-01
7.63090128755e+00 4.34387755102e-01
7.68669527897e+00 4.34387755102e-01
7.74248927039e+00 4.34387755102e-01
7.79828326180e+00 4.34387755102e-01
7.85407725322e+00 4.34387755102e-01
7.90987124464e+00 4.34387755102e-01
7.96566523605e+00 4.34387755102e-01
8.02145922747e+00 4.34387755102e-01
8.07725321888e+00 4.34387755102e-01
8.13304721030e+00 4.34387755102e-01
8.18884120172e+00 4.34387755102e-01
8.24463519313e+00 4.34387755102e-01
8.30042918455e+00 4.34387755102e-01
8.35622317597e+00 4.34387755102e-01
8.41201716738e+00 4.34387755102e-01
8.46781115880e+00 4.34387755102e-01
8.52360515021e+00 4.23877551020e-01
8.57939914163e+00 4.23877551020e-01
8.63519313305e+00 4.23877551020e-01
8.69098712446e+00 4.23877551020e-01
8.74678111588e+00 4.23877551020e-01
8.80257510730e+00 4.23877551020e-01
8.85836909871e+00 4.23877551020e-01
8.91416309013e+00 4.23877551020e-01
8.96995708155e+00 4.23877551020e-01
9.02575107296e+00 4.23877551020e-01
9.08154506438e+00 4.23877551020e-01
9.13733905579e+00 4.13367346939e-01
9.19313304721e+00 4.13367346939e-01
9.24892703863e+00 4.13367346939e-01
9.30472103004e+00 4.13367346939e-01
9.36051502146e+00 4.13367346939e-01
9.41630901288e+00 4.13367346939e-01
9.47210300429e+00 4.13367346939e-01
9.52789699571e+00 4.13367346939e-01
9.58369098712e+00 4.02857142857e-01
9.63948497854e+00 4.02857142857e-01
9.69527896996e+00 4.02857142857e-01
9.75107296137e+00 4.02857142857e-01
9.80686695279e+00 4.02857142857e-01
9.86266094421e+00 4.02857142857e-01
9.91845493562e+00 3.92346938776e-01
9.97424892704e+00 3.92346938776e-01
1.00300429185e+01 3.92346938776e-01
1.00858369099e+01 3.92346938776e-01
1.01416309013e+01 3.81836734694e-01
1.01974248927e+01 3.81836734694e-01
1.02532188841e+01 3.81836734694e-01
1.03090128755e+01 3.81836734694e-01
1.03648068670e+01 3.71326530612e-01
1.04206008584e+01 3.71326530612e-01
1.04763948498e+01 3.71326530612e-01
1.05321888412e+01 3.60816326531e-01
1.05879828326e+01 3.60816326531e-01
1.06437768240e+01 3.60816326531e-01
1.06995708155e+01 3.50306122449e-01
1.07553648069e+01 3.50306122449e-01
1.08111587983e+01 3.50306122449e-01
1.08669527897e+01 3.39795918367e-01
1.09227467811e+01 3.39795918367e-01
1.09785407725e+01 3.29285714286e-01
1.10343347639e+01 3.29285714286e-01
1.10901287554e+01 3.18775510204e-01
1.11459227468e+01 3.18775510204e-01
1.12017167382e+01 3.08265306122e-01
1.12575107296e+01 3.08265306122e-01
1.13133047210e+01 2.97755102041e-01
1.13690987124e+01 2.97755102041e-01
1.14248927039e+01 2.87244897959e-01
1.14806866953e+01 2.76734693878e-01
1.15364806867e+01 2.76734693878e-01
1.15922746781e+01 2.66224489796e-01
1.16480686695e+01 2.55714285714e-01
1.17038626609e+01 2.55714285714e-01
1.17596566524e+01 2.45204081633e-01
1.18154506438e+01 2.34693877551e-01
1.18712446352e+01 2.34693877551e-01
1.19270386266e+01 2.24183673469e-01
1.19828326180e+01 2.03163265306e-01
1.20386266094e+01 1.92653061224e-01
1.20944206009e+01 1.71632653061e-01
1.21502145923e+01 1.61122448980e-01
1.22060085837e+01 1.40102040816e-01
1.22618025751e+01 1.29591836735e-01
1.23175965665e+01 1.19081632653e-01
1.23733905579e+01 1.08571428571e-01
1.24291845494e+01 9.80612244898e-02
1.24849785408e+01 9.80612244898e-02
1.25407725322e+01 8.75510204082e-02
1.25965665236e+01 7.70408163265e-02
1.26523605150e+01 6.65306122449e-02
1.27081545064e+01 6.65306122449e-02
1.27639484979e+01 5.60204081633e-02
1.28197424893e+01 5.60204081633e-02
1.28755364807e+01 4.55102040816e-02
1.29313304721e+01 4.55102040816e-02
1.29871244635e+01 4.55102040816e-02
1.30429184549e+01 3.50000000000e-02
1.30987124464e+01 3.50000000000e-02
1.31545064378e+01 3.50000000000e-02
1.32103004292e+01 3.50000000000e-02
1.32660944206e+01 3.50000000000e-02
1.33218884120e+01 3.50000000000e-02
1.33776824034e+01 3.50000000000e-02
1.34334763948e+01 3.50000000000e-02
1.34892703863e+01 3.50000000000e-02
1.35450643777e+01 3.50000000000e-02
1.36008583691e+01 3.50000000000e-02
1.36566523605e+01 3.50000000000e-02
1.37124463519e+01 3.50000000000e-02
1.37682403433e+01 3.50000000000e-02
1.38240343348e+01 3.50000000000e-02
1.38798283262e+01 3.50000000000e-02
1.39356223176e+01 3.50000000000e-02
1.39914163090e+01 3.50000000000e-02
1.40472103004e+01 3.50000000000e-02
1.41030042918e+01 3.50000000000e-02
1.41587982833e+01 3.50000000000e-02
1.42145922747e+01 3.50000000000e-02
1.42703862661e+01 3.50000000000e-02
1.43261802575e+01 3.50000000000e-02
1.43819742489e+01 4.55102040816e-02
1.44377682403e+01 4.55102040816e-02
1.44935622318e+01 5.60204081633e-02
1.45493562232e+01 5.60204081633e-02
1.46051502146e+01 6.65306122449e-02
1.46609442060e+01 7.70408163265e-02
1.47167381974e+01 8.75510204082e-02
1.47725321888e+01 9.80612244898e-02
1.48283261803e+01 1.08571428571e-01
1.48841201717e+01 1.19081632653e-01
1.49399141631e+01 1.40102040816e-01
1.49957081545e+01 1.50612244898e-01
1.50515021459e+01 1.61122448980e-01
1.51072961373e+01 1.82142857143e-01
1.51630901288e+01 1.92653061224e-01
1.52188841202e+01 2.03163265306e-01
1.52746781116e+01 2.24183673469e-01
1.53304721030e+01 2.34693877551e-01
1.53862660944e+01 2.45204081633e-01
1.54420600858e+01 2.66224489796e-01
1.54978540773e+01 2.76734693878e-01
1.55536480687e+01 2.87244897959e-01
1.56094420601e+01 2.97755102041e-01
1.56652360515e+01 3.18775510204e-01
1.57210300429e+01 3.29285714286e-01
1.57768240343e+01 3.39795918367e-01
1.58326180258e+01 3.50306122449e-01
1.58884120172e+01 3.60816326531e-01
1.59442060086e+01 3.71326530612e-01
1.60000000000e+01 3.81836734694e-01
